id,preco
189570492320793832454485868809143337405,240743.88
23825261604921702409641748375342950297,89731.58
202301262511978571352794896695666151810,79596.23
104239568090079872488280748074678202013,299241.8
118155484109908082546418446225943368418,293934.28
255279298803366738058226980815231053100,95559.8
205713080891740291665828451730565250400,96110.06
271567936429803209749917402080660109484,142073.9
83500313040262972087502975096864972395,140630.89
199825580750147224320742424928048221511,121428.04
35503660709160520879029443480036147850,116347.54
136744533749502088151319862288356809373,83501.125
14646148787543855550889731877407837757,332475.88
175456875639756620367724513315924621300,78691.81
171887264709983159676256955690666649895,108428.03
5575201071375003157687971982995539245,263953.2
11124399571277862461246801293141325136,359969.7
278012921215945326618316328031414262851,307177.56
127163062492495403313007757062409704463,43571.652
302695598952433192347337048974293502177,100154.66
339163194157299289931219327984398277845,30088.057
253179630755522290489067862817016603658,149572.92
107540865078806037752380310797439708594,106633.945
202747226890809260721851930190733529606,51583.973
198478944601280023843585927406172044192,122191.4
286842543879735416835221285521231976811,43116.57
143789229725002136498207123538125838974,123907.375
78201854589030752101710975166249263249,146546.88
71539818043384923993008937350352775921,32986.152
123838437268533573587350797170799646707,70344.56
165334355852046750199663818885453553125,206991.48
164847888876547845123316770012937374547,104114.03
101135033363139067389828698436653266246,74666.8
141374361982310778378841790263765631649,51614.137
51501364974414551550325981205185510805,73019.164
333098681727869732356509759583146783243,73475.52
80234378433697420595695125518109986563,100386.92
297673004618655036199009294723374585563,230711.78
204724813217968425232608712280389418541,115704.05
164732854026285442006125485235942552321,132212.08
65445352835611637166375000661944038142,89524.61
125195180397772507627695240202467616668,49545.08
281257928188831742236443910034481673827,130288.33
72760201997291128414816024649253969344,288715.75
144585264635919229685952729581604945954,122677.016
109409243019479710215976616629206450313,138524.19
66976033741316305775253961608283832449,50223.793
115854473798371071480763488769637364279,256026.89
232720943751601322133996644526033346639,139888.88
323041358526122545640238179512661294945,54808.125
189571065590119531459030372972988857152,189300.84
278830396664534453595290082331423099313,84111.08
300984310880819626428136259167264912275,178243.81
173248095429072161014036748849902411499,64066.57
129039911398138055955082870056864208585,102555.38
146454092270544064133929926301811629242,181124.14
129592620248405902350506193046355842071,41626.727
55178716338064917038254616840335174957,102286.86
188552232778524889431723723986535909404,43134.168
68738777473678077230673408625002210423,245560.34
143650065470937114392016771268791037586,57631.33
217143375116427375702730221309107403659,65455.31
285857547045199800914494123990612675859,88006.47
135307513104369620859454296925004799348,108554.0
2903351729996390981740848403629759694,68061.38
235485459871309587269171897031165221213,122060.7
296017386177026941245492297942507209980,244900.25
212929532835870383542328836465070003847,156629.36
44792053188804682010358556072934285054,132999.45
249680012909723910609278828815276571304,213004.94
188132402142981885165263956858864369324,123128.48
243258499219043077613643874357523126764,112727.15
297502384825462058870825265698631506218,284161.7
20484051710416552458362127419414396483,83268.56
253948032676146630057917662989603693686,132492.8
98200588353689152620727029014419954738,148523.55
14122791477208854429014550356804400039,94034.59
208598248089930680140265319653144824605,62745.004
298475622302531653739931464689317637382,213295.73
2588788666534418410890966725724910669,102471.91
9712628666051113562075298365964280298,93246.914
42967026650221222538416328816510604054,104419.4
331810071519527017054662796283672827753,90600.17
285315356430762147444442091168700561658,112829.86
147573383959504740059941130006954501777,146523.52
173651776695050274824006374512756309389,190651.42
22835259108646484176565108425554436078,92402.21
163335522228145786871413464789921268309,167634.48
79580864837697488703994857109875663787,133360.3
18093722071694246612028534734330405579,64553.92
163127155367196180506199396832607404204,254992.19
82699271274473815957784110120006001949,68747.766
119898092235710363179284535290646251139,121251.74
68120108316829053172179957063351984376,154978.53
54499599180823728159929121859469171058,136963.72
63151179630102261748377560506608730501,153273.16
145333654310498724413243546511454058666,104858.63
336202983245746974226373123199424097932,335911.75
80276587309374821603900109141230287582,57232.62
211510309891117464265129987388111667353,130040.84
78028571701435535429546616699600331359,201678.08
113813549074392740531940720784724859923,109072.38
4297685766429111946834915150390189282,94128.555
23624265453284569334580840870468227772,29949.965
40400071986899913450748881177856040087,100237.26
90589443095105813267320082593691880299,42573.812
64930320159540942897278013024377003786,144169.67
319957631812806416896645654922579978210,129803.516
185473026310374331228749448739740100876,183977.17
198280088122233304964566473128626674145,153672.88
291324486703807995327553620926461671907,255430.73
252398412139115738462469940945037485073,96802.875
161513792123050520899783414867921277743,52386.703
133941859718052376156303456844748611253,84812.5
236698763821887412316107271979375660314,121573.48
220897024275644074828713990540418001480,79477.96
125219498777135759021804991213472079499,68638.49
225236262665838913695842569911381819725,76388.72
102867026959240407948863384849717666215,236086.39
334671611250424983149953582105157578426,93188.55
202238857962075377193838528819386294360,121951.95
294826381461538815116698354410337718266,101899.625
134053582412896256417478477747987287732,70948.74
69566145365553240194649203258354537667,115419.34
150522366131828823598206712951808461386,104070.14
72250783403620887886049259732989465968,85189.51
149743770509507373061143632577402033728,40227.45
96337196940644833794308798210198091549,79390.06
101203276212024016119653519236468639800,87100.81
31248253943168014374462287394366437933,103924.15
23539713890923689632095795947345883697,67264.71
119322438176104956226268695372268675189,51727.67
160148422500349597297641255927779145208,199914.94
175024054306603048190034460949283367640,31204.314
261523753462729151781825862367880716795,97843.7
128976127984583243513716114394905806987,180507.02
233048716786272920943060104472101528648,120222.02
174511354619462076066154910610110813789,169599.61
226725547755504887141429761436521674936,116682.25
37652492323093015957225863667113657025,87689.945
208214939247030690269364941652277831787,301429.4
241049905561862937130737499035170116056,170823.36
309355085650997328553497310476053555098,144605.64
210728588879522143994459928496984844980,110683.805
251083960652402088314844346716818748512,57784.117
32588674554020939958007130552937642615,73444.914
186179222591093597850855476680900540010,208088.17
27856973194359145454264272031826593500,122960.39
329445361760243842983634726634422777697,137997.81
60285670268150123009417941193032412545,95901.62
239904779609265423768652807122712092991,164281.16
231650690900163478605841528958264128339,97392.85
321482777312909765714981366332440515385,73739.78
90621921514849077206690405468877758127,89744.62
276639800720598623152441995708769505799,90714.4
35599638399921433618138546235782154856,126366.38
272428218641207652787244740019919302305,216976.58
13827434808544997620760470011697996468,71751.43
279109446575198515639225706796741027578,115968.41
321479234739908702289078207762751987253,124262.02
174226979497698774600206385080890750393,94070.8
182865986909959534261193617972188889622,55511.227
172437796940895194616424248937567297033,116678.305
282030584629451581278202376721710140253,88701.28
82428450005224601160890646842224934962,102939.33
61024120410364780648670176969791841597,54826.965
96433814024280757107003356846278915942,826227.4
31246285850180460465016063464660475349,133027.86
245585367744756540172202614617202064353,189102.77
237394978259990110809417167930788706709,82989.3
334096094956643999902665108397890687915,132545.78
306266746511331768733272013281118295466,84913.9
251860337105667763925066449012204406156,67070.375
251653768642785546864541895217336209511,197794.61
291620155159733413978494988074847918877,138695.08
327080493597510383304380083829027279620,72193.984
244422386314672151923814279993057016197,66478.82
170462664291315293128991148401721771893,157765.62
257989218701519970657409064642825336761,115489.39
331374419574041081900320833387314971312,97142.13
23073044984134910223233700611528674857,81537.516
42997397897279951237916754310773533848,133982.9
63298095955990174110679892898906751162,85419.75
297497593148569665484188355438474127610,175275.69
303445302866133442197370745635093694607,86267.695
322861063233554373348361057314083231866,54240.824
48527108152221097263004277032742101901,153203.03
75117505424078084191042295334377867157,82323.06
116018537774967638136657499654347725670,130273.07
135383065058255621626762415910044371310,248287.2
47574077580288490919190048199821943843,152820.06
6459793829982592475621262167303176441,102968.086
95106860532472896539899332617165990206,140691.42
28782640768709979411527357307827215206,57468.74
262977950922453685910476157547202117178,243254.06
174071088075748030245400208914439434569,256730.23
124671737261089704157954636996271464368,353155.4
269337118762467309308463785279520896705,191459.6
209259198101109684380882037267825895191,58354.062
139370578642362418059309898482433877864,54911.473
28994136543280939635253308565413799637,77665.234
293258297621810430619050641692062405291,76880.016
272381528732508241840132189183229013633,339283.22
307874037903053987384098599658954960403,125123.74
114021850146525252940099530982196156899,138658.84
85435999546019100641741099476461592814,161456.64
103119620189893041936528088174707335721,242683.58
314561543389180668998532834943265131600,112113.33
239141765600935393217628201889053036054,85167.06
76697964033457283201307050020873621097,98442.75
264305253634443490177586368628574983127,34585.836
131551992554677248780326195041999521641,148476.48
198837458199740351146789848033075668948,120864.78
159709089640309121793209096188059608454,164786.94
240435520661011051559441709781667984799,141920.78
23716439816665350271030334842843532806,87771.72
297198590332052235629209184892465938488,42946.29
197440825275921787996050910581003183399,54664.98
180745679040798042111497260945986779480,128513.07
119990119986468488812276117215201680242,109059.86
6945802264217055818092053196773826385,145145.69
63104735371462773681687091469410802663,108986.195
268014220097092881785502328357683444201,114153.36
8201931349127617775359419030543521126,95758.72
293424115049060887892633269783012383044,105459.5
197527187648268149802247209693405400409,132354.48
241005170925789036667791898595595904503,128813.31
247539232104409163657861640451876304710,130004.414
202615412439834095586482453962687156511,212076.08
292921571396805845952761765719774180560,111375.63
102146554643520147196799385145966778108,65484.766
204594591089767708292473470732793468211,104755.66
164465677939480316050438667344105947900,175039.48
313502068069833992081242489791425031266,72218.15
235768787164618217165155438262046263692,108914.555
55482365971527415759968201272640894504,102750.66
274510050161826866069319990064565352379,213307.97
262354354853492426548394391999577075965,69540.164
225178758495725232781682742284966795979,162290.17
204835397801258708635166012232206159069,46439.34
120967717512667959337579062496782760110,127653.22
69384468168979227396597175419708401385,220103.27
172353782416662670206836966071405640207,77920.63
93664377973271838839872435717131202372,77237.37
336962307751087384360720729772151938674,155188.67
223211215527692183328503667521863673491,83684.14
187613432585728730467042277361250283606,131875.9
296796692720149849099945091958444423201,37890.07
296694309736193534514080707751418764951,99709.016
62668871867764030771057639508006689193,89327.89
5831364671951890472547869995277254299,101467.04
263520175526383534143113600685410797656,74187.49
93913047554725302387672925099981219688,115855.69
187792144573873345913492012481628017632,113192.15
77193727270470647613941630346905657311,80000.18
93244863950305285144596145833484120288,80293.164
45554261791996034889771606828002084386,295198.75
145627501098448461286251287367478324636,135818.42
276147028044265022870578596152793055114,253073.67
101810035134786842992753455846496289258,99098.3
323649586881187815567646172577411910445,99589.01
240863300038824173019158558840375415006,107648.38
173259610703588301741742956959056249895,134505.75
210905950392861096479052960836081656317,86714.12
128123573544090055831088190798031307459,150888.36
55331053745102355983166789843999492215,80104.98
48924668154930834035890216021535860354,158640.22
98224473881241589576622027216816442592,51152.555
14607365457941867148801170049009692501,98912.25
167709308386275857976247794371249982492,73460.07
281031027492928380289843540495909878389,114403.414
317149933610832227902185030471313787327,117481.62
111873775427756287979226848974192301259,110336.83
21732850300051998297432811644962009424,79481.99
179559082498078581615567026913696075672,189237.7
256602505649871276722662307659510294211,103268.5
22837704223911865020431001608491555752,192567.16
153159405405938019793662006311248601879,285768.84
68046588578452589891125601598293455313,117086.65
54671517419370338496053937769382791466,106761.93
90733476337379567597363786612760856032,127156.836
74829755756627131841443634317001341736,67091.01
113699792614803396920615618241540403401,144836.36
30936748530163120286385641811335600461,92326.305
286718433484587099650313690594810283594,123132.16
53040905238521430480941937930371515428,245071.58
227799093612016492473942204223898916300,124126.016
105984803437282127547981289078723527950,125061.7
136216515618315479760141515440713508817,82228.91
313923828364562409583774076139412029011,131106.72
256535569668688044055657155972002367305,86433.61
161276830978411174065922231037346740601,81427.07
193023133616328233897351538456231158090,242020.47
4512377955309037570718946592053675659,114713.71
241451673262290873796345276645171664574,141992.02
333137917729421843565229448550132743099,80857.16
1221041602141664073474928881033556208,116176.59
17693043260028121027089293608575874719,77430.62
233874613249501726158359004825126672717,105373.47
29423918183434242527795245203965210040,147340.95
123067147644698118361563184329144169322,237531.12
67576390047220591927881908117280881658,146668.6
336003013146988853800784692458907554574,123715.47
70951099996019165330364593572305503956,183836.28
151224142156186274037047186842294495829,106795.07
146803890080797364411341022309509510264,138355.7
25487128775669594102704570724088844680,198905.3
306159349104268798007063272844916813953,55660.184
233291875187806547977182734749322121862,190855.7
103649543423223076863255553023531795834,74560.62
270419948556221225284557703914504804773,93120.93
153143792449153214053000004836545450892,138424.98
230242894518258571172529839682883252730,106969.96
319099264280577149828280051496192787761,84918.59
146492844261498105735420560399358236019,52731.688
163251387522305411570093471177086938140,106292.38
25300857819109779184345067172438647882,81771.33
55633187676924862681300840783529537689,175744.48
49199423497082223217556870394814374486,63481.242
232357932937097041210389446840660380427,97892.83
179483086047331285983377132760211350903,161015.19
29373031418043196892692294558664390417,75716.71
107534969967686423893345820589020535183,88902.875
120571815096626943750133056908936948271,100531.1
7421158607189639371215373350674206761,163364.72
238931719318297330950784975087797919596,119489.43
202740346843306123820415199475859312431,102013.47
16689349456841037733448425087673613313,110927.55
148012297211569996918246033270198429904,119583.91
128134122255386696428544882265409106446,150946.75
167571214511516832945171208176627612712,131317.84
184011296344462591085710616872611436235,119338.14
169465487970916295739813846274011675806,211235.95
130361622420383463631320628394717003594,124397.59
331939185720524013599255400570283504929,155386.61
87569485918088662283183271922738488516,171966.67
230770798992268501450776463003194639732,372623.5
267366593531094671806032177970423243545,51993.93
199926103285675930644982006459416881508,143734.97
266968967193173347503176998725646076891,109596.29
167826333249432716075387587663476830642,104936.21
108079317452072310552947425358187509795,95151.27
9168411426075452458185969563102169587,73624.19
220379336042208157890174508853219985932,83605.9
85409792209302072958295631370822171481,113380.945
108315930477246960256898885070132765549,121701.88
138178784399745546903000249739742628317,110785.15
109448753225848176241892743310724339979,130637.555
48101656465622908930780775584338307218,286869.75
232801260678107817119662434103089539368,98408.42
112833514130234775896592581776665798909,225458.47
9384820527271037871381619236739389861,77112.05
315097976795297949477277736372802455645,229541.69
312987999748196768585101910704287518542,111785.734
283651273349744897088542597613004918027,96274.2
191707011347213468997511459845389328772,181582.31
106126552952767148144530241726666260248,134249.55
262257703451875066796956509815234366525,158159.75
255899024359694569239113092815148643067,142092.44
114163801675410359107519624300502244902,117081.76
301845691767161820288502742698662503795,131541.78
92399079994829498252553662280447550917,130609.0
158804745485988047989860050863828343572,115940.59
318699126633889037088666172336291942624,271691.7
297113933456367162152615096919381931216,215370.9
200474866821927106545646287488808154750,133133.88
223364885293845944023077962389108782322,196463.83
324259604829407840034702555074969608284,120731.305
304251078569827531719315443927824180532,127946.99
85937733805633898752021913054308068083,163022.78
108988859207308663542987611483639159746,150693.28
47848824771395338822774077770152379022,84603.57
262530606945227352928297373721306909095,252022.56
85655886151670580390594330040409894715,127881.86
298184819601131827432255644952446151139,227633.86
95408789758622402538585804660216291413,106028.11
122922019966644222202211091240044218095,83821.74
6183578569648095484412718463440995947,108841.555
274289386281548429745922021350086948492,133905.42
34726844729402804128730979944393175105,193427.61
84586487247906666871938532911179156985,247437.81
120720460409397920123702648540262031826,75533.03
177428445547268755903878606004149437457,86087.4
115727112823962086715150476270670577224,114128.695
339528554109159399082023803339182894416,150444.92
112278505536089834610003192301155278804,47097.12
150655854973961180217246925576293399359,84230.59
205140978981549998314456055277617950113,305916.53
143222924043442198672515275261268840852,29197.25
222242097176001330821166420256776320110,106135.01
185476235461315152883459846018078939215,141625.81
24794255420283459042556305910004824666,220182.28
170386853337925700376054620257950480449,116811.88
89599337796887808678188089542023955663,165795.2
132628385969591720084437515617436345258,122612.164
209256260831814267858812755372744724120,143615.55
299146289036887060771322345088475321603,223855.94
92140014150081803186089534965577345234,243048.42
226355025621852547584556966612186353329,138508.42
111623792219171615574882803767741582070,121995.77
46237632461759844965282080433067697831,136943.34
61695533361580951386408461686939254088,140877.72
117251161372699306098820073617300301321,82919.7
162614583266159708266060544483628565702,66499.34
18256075536139580588971282656211823044,166740.75
62654592931377320017541022105734341203,218828.55
134202830665590339886104045100211910585,256169.44
21466350819012893278873017601774573473,32174.732
197898324935814690760476782890500989679,134443.02
218822826497051928064213202937899447261,92088.56
192658336119531627258676196031085516123,152422.97
223774110559714138774010498697179442824,108296.77
15249136929818490067287455981620239864,137038.02
130656210153993294370526814910713193064,84590.58
166391612744862182994035048026354720642,133911.69
280509122589601939716717203643713325254,90023.82
50223846429254930232117360429159322266,50119.156
43925799629666704047178916587341580228,113422.555
337502497904050294645895317224982883125,59645.832
288295058279943284835951085101241297491,131902.16
280534277282576185484996327752707755697,101090.96
258119514855432888420937880472534243207,136919.08
9772834812601520113189408874212276295,215775.06
66220066710315663565407281725948002612,229817.89
110727436952411206226008905770428374199,128846.51
327459637510857203580281319398736411093,321444.97
180902441541917081439197762689970056157,127007.875
195646360202006788061140201502351849360,62735.383
10984307821242410646630392008348020221,152198.55
76885141875662922763960223233735311473,94511.21
55137005805746570514574168127221219837,88464.125
76761833385223063046137359308466820085,63045.4
262777752576421472839978739018662329400,152100.78
107836276518637544399059825615432470967,111908.57
164706530572775337339120928635583108171,115530.4
145636524351214153172239589036091641135,148586.7
90011607384155384770064092836449507905,86243.67
32013060510255531241399955107528297204,74335.07
58132250069377287141439325366186131348,91524.46
260299131919780391821764897939650436269,281469.53
184335110908305304561788893627314383822,70929.11
285609111316912174215182551382226425438,122356.0
251285943387521253992985543292401960687,286206.88
302864442564466057520822338223671948348,163060.97
210195564817765968289490858267398111800,100311.07
176242774880698206057229450897907718536,110274.68
305349260229463248624223244096533976565,129769.04
306130767528755227925470070566059891463,155318.31
177930325763688060562347548389612272986,7393.5547
64758506056774013252785672377511544866,59774.516
126257881433965685496756133890598020862,83135.77
45550438404830077352673835502361099690,138724.73
289636635413122103808404958199468056778,96303.96
231679144052465154412903539745619452492,68369.81
191391336220553970914055796477701508997,80682.27
49909897301417576140462097782221287257,127440.445
336903809994643761465525983359177296392,61765.395
40436827956495426778336635685792858652,94029.516
210353392882468865098074135417735838141,200233.62
208927952017920785992992655794401270489,83974.58
68228648817480960632243362783861146900,133405.66
307747602889219211610957180991715895216,219099.97
8375557495036358634111445312703241505,115911.77
166716319611153469610934888302823774467,149907.34
120656670300819127990639685601218036143,124187.3
88908252589658796568084855522623433205,117991.95
262495862260503272478342633552949722457,98795.94
136802685343150415101376293503648004384,91230.875
283057648150848548139517076380641390056,46799.773
312015766270400598356098587631288926820,148849.22
119763057072017066159608766082934076498,154417.98
25690640011138977899183262845290313134,129209.664
192828079702959759018822330963789483677,142845.1
151240579350997948502950208778908483117,47198.58
140625652985486528477451563589449043401,84718.16
16624156396811961478050606735457627266,249932.86
21613869578512592717518284113045621238,123774.055
243551972103953672143846431985519760754,81044.04
293740708241318791669353330470080169142,244335.19
226094743039807410440053576284910789897,94641.125
181600626434117988358546010762037198555,166426.73
190489145631771051882253257791214845124,119234.68
259736333159798382669871155120834163759,113430.2
186588760731007689458335177302459975710,122025.695
24260661938461244929865469137377193366,65437.875
205930353514314629250640208542184640324,71382.9
241181928168075807325772631323399010512,433171.0
98698055209715855597433139576602947875,123034.805
126252611180659645699525588106032964204,56277.96
269167468196146757335446717604343242917,126124.5
267527403562136683844202786804414467738,268094.25
300793628976504709458030764561228475482,73272.016
75389753874545168689507080802929900647,154020.89
135851566225364566546612559761012478373,159615.31
268830704055098708319094509981463638083,78828.09
136623509624011484546741952752293081148,76644.445
237309455263492788144133810655915453947,149898.27
123409373992677055364445316892452847513,135075.89
314238367306004697407333679394517841792,63512.785
314950546563098001766558340419152432651,111798.12
218742797854613440992563038162888036227,162075.97
321264688634511960940641975439150174807,108167.266
144119158392337171234271973682242378150,115730.805
33011262467499849919312382913024124169,146439.84
229562746935930016538341966519969728870,119748.05
206648217531879332134922567321935657897,137453.9
290685733207147541407923880881331261757,119899.28
262358741451692325992969588417204803798,254621.28
270100366478408615436964366181024475931,120666.13
45504148997984772389594179220176928755,117078.625
116419329991514785491032736555588939802,73332.1
89110394236923650834632681025843108228,113663.17
333486917726954389179117824504961458272,110166.52
149219584910540336360733634483944984326,68026.23
249381854510347539632339297030477466473,169688.3
73872849527341836478443739851726421776,110978.055
53609929547882738911808112721167643653,246867.83
225982378560483961855411934166313974558,244223.9
4276901659449223087609005371937738017,214423.47
118420096741187498219005751003644395951,132146.17
301522728698534685718104198843854197351,292139.66
216959656527418216542205371197955959670,138743.67
123327799953051350333010366222294060578,90436.195
238254014216869968059442179929716093143,111369.86
103551839541761704464426777028372229534,80772.81
76544939089941810967361398666355059537,166186.53
240778248532064529084894499724060305348,44816.254
328240021934306966416897264153381802457,117376.23
228036522019557195074237059398439426450,314563.7
159850181867459780352801131089111140392,106391.125
221293211705172354212445322194863650521,262876.06
